datetime,values
2025-05-14T10:00:00Z+0000,80.7
2025-05-14T10:10:00Z+0000,85.0
2025-05-14T10:20:00Z+0000,82.8
2025-05-14T10:30:00Z+0000,80.6
2025-05-14T10:40:00Z+0000,80.4
2025-05-14T10:50:00Z+0000,79.6
2025-05-14T11:00:00Z+0000,74.3
2025-05-14T11:10:00Z+0000,75.9
2025-05-14T11:20:00Z+0000,78.9
2025-05-14T11:30:00Z+0000,81.1
2025-05-14T11:40:00Z+0000,77.2
2025-05-14T11:50:00Z+0000,77.5
2025-05-14T12:00:00Z+0000,74.0
2025-05-14T12:10:00Z+0000,75.4
2025-05-14T12:20:00Z+0000,76.1
2025-05-14T12:30:00Z+0000,77.5
2025-05-14T12:40:00Z+0000,78.9
2025-05-14T12:50:00Z+0000,82.5
2025-05-14T13:00:00Z+0000,86.1
2025-05-14T13:10:00Z+0000,88.1
2025-05-14T13:20:00Z+0000,80.4
2025-05-14T13:30:00Z+0000,83.0
2025-05-14T13:40:00Z+0000,87.3
2025-05-14T13:50:00Z+0000,91.9
2025-05-14T14:00:00Z+0000,93.1
2025-05-14T14:10:00Z+0000,95.3
2025-05-14T14:20:00Z+0000,93.8
2025-05-14T14:30:00Z+0000,99.2
2025-05-14T14:40:00Z+0000,97.7
2025-05-14T14:50:00Z+0000,99.0
2025-05-14T15:00:00Z+0000,100.0
2025-05-14T15:10:00Z+0000,100.6
2025-05-14T15:20:00Z+0000,101.2
2025-05-14T15:30:00Z+0000,101.6
2025-05-14T15:40:00Z+0000,101.6
2025-05-14T15:50:00Z+0000,101.6
2025-05-14T16:00:00Z+0000,101.5
2025-05-14T16:10:00Z+0000,101.5
2025-05-14T16:20:00Z+0000,101.6
2025-05-14T16:30:00Z+0000,101.6
2025-05-14T16:40:00Z+0000,101.6
2025-05-14T16:50:00Z+0000,101.3
2025-05-14T17:00:00Z+0000,101.6
2025-05-14T17:10:00Z+0000,101.6
2025-05-14T17:20:00Z+0000,101.6
2025-05-14T17:30:00Z+0000,101.6
2025-05-14T17:40:00Z+0000,101.6
2025-05-14T17:50:00Z+0000,101.6
2025-05-14T18:00:00Z+0000,101.6
2025-05-14T18:10:00Z+0000,101.6
2025-05-14T18:20:00Z+0000,101.5
2025-05-14T18:30:00Z+0000,101.6
2025-05-14T18:40:00Z+0000,101.6
2025-05-14T18:50:00Z+0000,101.6
2025-05-14T19:00:00Z+0000,101.6
2025-05-14T19:10:00Z+0000,101.6
2025-05-14T19:20:00Z+0000,101.6
2025-05-14T19:30:00Z+0000,101.6
2025-05-14T19:40:00Z+0000,101.6
2025-05-14T19:50:00Z+0000,101.6
2025-05-14T20:00:00Z+0000,101.6
2025-05-14T20:10:00Z+0000,101.6
2025-05-14T20:20:00Z+0000,101.6
2025-05-14T20:30:00Z+0000,101.6
2025-05-14T20:40:00Z+0000,101.4
2025-05-14T20:50:00Z+0000,101.4
2025-05-14T21:00:00Z+0000,101.4
2025-05-14T21:10:00Z+0000,101.0
2025-05-14T21:20:00Z+0000,101.0
2025-05-14T21:30:00Z+0000,100.7
2025-05-14T21:40:00Z+0000,100.5
2025-05-14T21:50:00Z+0000,100.3
2025-05-14T22:00:00Z+0000,100.0
2025-05-14T22:10:00Z+0000,100.4
2025-05-14T22:20:00Z+0000,99.6
2025-05-14T22:30:00Z+0000,98.3
2025-05-14T22:40:00Z+0000,96.6
2025-05-14T22:50:00Z+0000,96.6
2025-05-14T23:00:00Z+0000,91.8
2025-05-14T23:10:00Z+0000,90.4
2025-05-14T23:20:00Z+0000,75.6
2025-05-14T23:30:00Z+0000,51.2
2025-05-14T23:40:00Z+0000,37.7
2025-05-14T23:50:00Z+0000,37.1
2025-05-15T00:00:00Z+0000,33.6
2025-05-15T00:10:00Z+0000,30.0
2025-05-15T00:20:00Z+0000,26.7
2025-05-15T00:30:00Z+0000,26.1
2025-05-15T00:40:00Z+0000,25.2
2025-05-15T00:50:00Z+0000,20.7
2025-05-15T01:00:00Z+0000,23.4
2025-05-15T01:10:00Z+0000,28.1
2025-05-15T01:20:00Z+0000,30.6
2025-05-15T01:30:00Z+0000,31.4
2025-05-15T01:40:00Z+0000,21.6
2025-05-15T01:50:00Z+0000,15.6
2025-05-15T02:00:00Z+0000,20.1
2025-05-15T02:10:00Z+0000,27.4
2025-05-15T02:20:00Z+0000,39.7
2025-05-15T02:30:00Z+0000,50.5
2025-05-15T02:40:00Z+0000,52.5
2025-05-15T02:50:00Z+0000,46.5
2025-05-15T03:00:00Z+0000,45.0
2025-05-15T03:10:00Z+0000,40.1
2025-05-15T03:20:00Z+0000,52.2
2025-05-15T03:30:00Z+0000,50.3
2025-05-15T03:40:00Z+0000,34.7
2025-05-15T03:50:00Z+0000,34.0
2025-05-15T04:00:00Z+0000,40.6
2025-05-15T04:10:00Z+0000,46.8
2025-05-15T04:20:00Z+0000,46.3
2025-05-15T04:30:00Z+0000,47.3
2025-05-15T04:40:00Z+0000,43.7
2025-05-15T04:50:00Z+0000,51.4
2025-05-15T05:00:00Z+0000,51.2
2025-05-15T05:10:00Z+0000,57.7
2025-05-15T05:20:00Z+0000,56.1
2025-05-15T05:30:00Z+0000,54.6
2025-05-15T05:40:00Z+0000,54.3
2025-05-15T05:50:00Z+0000,53.4
2025-05-15T06:00:00Z+0000,49.8
2025-05-15T06:10:00Z+0000,46.6
2025-05-15T06:20:00Z+0000,46.6
2025-05-15T06:30:00Z+0000,52.6
2025-05-15T06:40:00Z+0000,51.8
2025-05-15T06:50:00Z+0000,52.8
2025-05-15T07:00:00Z+0000,64.5
2025-05-15T07:10:00Z+0000,70.7
2025-05-15T07:20:00Z+0000,74.4
2025-05-15T07:30:00Z+0000,74.6
2025-05-15T07:40:00Z+0000,76.8
2025-05-15T07:50:00Z+0000,80.3
2025-05-15T08:00:00Z+0000,79.1
2025-05-15T08:10:00Z+0000,80.0
2025-05-15T08:20:00Z+0000,84.0
2025-05-15T08:30:00Z+0000,83.7
2025-05-15T08:40:00Z+0000,82.2
2025-05-15T08:50:00Z+0000,80.8
2025-05-15T09:00:00Z+0000,80.4
2025-05-15T09:10:00Z+0000,82.2
2025-05-15T09:20:00Z+0000,81.4
2025-05-15T09:30:00Z+0000,83.0
