datetime,values
2025-05-14T16:40:00Z+0000,68.8
2025-05-14T16:50:00Z+0000,68.2
2025-05-14T17:00:00Z+0000,70.5
2025-05-14T17:10:00Z+0000,72.7
2025-05-14T17:20:00Z+0000,72.6
2025-05-14T17:30:00Z+0000,78.7
2025-05-14T17:40:00Z+0000,83.7
2025-05-14T17:50:00Z+0000,78.6
2025-05-14T18:00:00Z+0000,72.8
2025-05-14T18:10:00Z+0000,70.4
2025-05-14T18:20:00Z+0000,78.5
2025-05-14T18:30:00Z+0000,79.3
2025-05-14T18:40:00Z+0000,80.9
2025-05-14T18:50:00Z+0000,80.5
2025-05-14T19:00:00Z+0000,78.0
2025-05-14T19:10:00Z+0000,74.0
2025-05-14T19:20:00Z+0000,74.7
2025-05-14T19:30:00Z+0000,79.0
2025-05-14T19:40:00Z+0000,75.5
2025-05-14T19:50:00Z+0000,70.6
2025-05-14T20:00:00Z+0000,75.6
2025-05-14T20:10:00Z+0000,74.1
2025-05-14T20:20:00Z+0000,72.4
2025-05-14T20:30:00Z+0000,69.2
2025-05-14T20:40:00Z+0000,71.1
2025-05-14T20:50:00Z+0000,68.7
2025-05-14T21:00:00Z+0000,68.5
2025-05-14T21:10:00Z+0000,69.9
2025-05-14T21:20:00Z+0000,74.9
2025-05-14T21:30:00Z+0000,74.5
2025-05-14T21:40:00Z+0000,72.5
2025-05-14T21:50:00Z+0000,71.3
2025-05-14T22:00:00Z+0000,72.2
2025-05-14T22:10:00Z+0000,72.9
2025-05-14T22:20:00Z+0000,72.6
2025-05-14T22:30:00Z+0000,71.9
2025-05-14T22:40:00Z+0000,71.5
2025-05-14T22:50:00Z+0000,74.3
2025-05-14T23:00:00Z+0000,76.3
2025-05-14T23:10:00Z+0000,78.9
2025-05-14T23:20:00Z+0000,81.2
2025-05-14T23:30:00Z+0000,76.9
2025-05-14T23:40:00Z+0000,78.1
2025-05-14T23:50:00Z+0000,78.1
2025-05-15T00:00:00Z+0000,81.7
2025-05-15T00:10:00Z+0000,79.5
2025-05-15T00:20:00Z+0000,79.1
2025-05-15T00:30:00Z+0000,79.2
2025-05-15T00:40:00Z+0000,78.7
2025-05-15T00:50:00Z+0000,78.4
2025-05-15T01:00:00Z+0000,77.0
2025-05-15T01:10:00Z+0000,76.5
2025-05-15T01:20:00Z+0000,80.9
2025-05-15T01:30:00Z+0000,82.4
2025-05-15T01:40:00Z+0000,80.6
2025-05-15T01:50:00Z+0000,78.8
2025-05-15T02:00:00Z+0000,78.9
2025-05-15T02:10:00Z+0000,78.3
2025-05-15T02:20:00Z+0000,76.0
2025-05-15T02:30:00Z+0000,76.5
2025-05-15T02:40:00Z+0000,76.3
2025-05-15T02:50:00Z+0000,75.4
2025-05-15T03:00:00Z+0000,68.8
2025-05-15T03:10:00Z+0000,66.3
2025-05-15T03:20:00Z+0000,66.5
2025-05-15T03:30:00Z+0000,60.5
2025-05-15T03:40:00Z+0000,60.1
2025-05-15T03:50:00Z+0000,61.1
2025-05-15T04:00:00Z+0000,62.9
2025-05-15T04:10:00Z+0000,63.4
2025-05-15T04:20:00Z+0000,63.6
2025-05-15T04:30:00Z+0000,61.0
2025-05-15T04:40:00Z+0000,63.1
2025-05-15T04:50:00Z+0000,62.6
2025-05-15T05:00:00Z+0000,63.7
2025-05-15T05:10:00Z+0000,61.4
2025-05-15T05:20:00Z+0000,61.1
2025-05-15T05:30:00Z+0000,61.7
2025-05-15T05:40:00Z+0000,61.1
2025-05-15T05:50:00Z+0000,60.4
2025-05-15T06:00:00Z+0000,59.4
2025-05-15T06:10:00Z+0000,57.9
2025-05-15T06:20:00Z+0000,51.9
2025-05-15T06:30:00Z+0000,55.1
2025-05-15T06:40:00Z+0000,54.7
2025-05-15T06:50:00Z+0000,47.8
2025-05-15T07:00:00Z+0000,49.8
2025-05-15T07:10:00Z+0000,48.0
2025-05-15T07:20:00Z+0000,42.9
2025-05-15T07:30:00Z+0000,44.5
2025-05-15T07:40:00Z+0000,40.8
2025-05-15T07:50:00Z+0000,39.5
2025-05-15T08:00:00Z+0000,32.8
2025-05-15T08:10:00Z+0000,33.4
2025-05-15T08:20:00Z+0000,34.6
2025-05-15T08:30:00Z+0000,36.1
2025-05-15T08:40:00Z+0000,36.7
2025-05-15T08:50:00Z+0000,39.4
2025-05-15T09:00:00Z+0000,38.3
2025-05-15T09:10:00Z+0000,37.4
2025-05-15T09:20:00Z+0000,36.3
2025-05-15T09:30:00Z+0000,34.5
