datetime,values
2025-05-15T02:20:00Z+0000,80.7
2025-05-15T02:30:00Z+0000,80.9
2025-05-15T02:40:00Z+0000,81.8
2025-05-15T02:50:00Z+0000,80.9
2025-05-15T03:00:00Z+0000,81.6
2025-05-15T03:10:00Z+0000,82.4
2025-05-15T03:20:00Z+0000,82.3
2025-05-15T03:30:00Z+0000,81.3
2025-05-15T03:40:00Z+0000,80.0
2025-05-15T03:50:00Z+0000,79.1
2025-05-15T04:00:00Z+0000,78.2
2025-05-15T04:10:00Z+0000,78.3
2025-05-15T04:20:00Z+0000,78.6
2025-05-15T04:30:00Z+0000,78.1
2025-05-15T04:40:00Z+0000,78.1
2025-05-15T04:50:00Z+0000,77.3
2025-05-15T05:00:00Z+0000,75.9
2025-05-15T05:10:00Z+0000,73.6
2025-05-15T05:20:00Z+0000,73.1
2025-05-15T05:30:00Z+0000,72.3
2025-05-15T05:40:00Z+0000,68.9
2025-05-15T05:50:00Z+0000,68.3
2025-05-15T06:00:00Z+0000,68.0
2025-05-15T06:10:00Z+0000,68.3
2025-05-15T06:20:00Z+0000,67.2
2025-05-15T06:30:00Z+0000,67.9
2025-05-15T06:40:00Z+0000,67.2
2025-05-15T06:50:00Z+0000,65.7
2025-05-15T07:00:00Z+0000,65.4
2025-05-15T07:10:00Z+0000,64.1
2025-05-15T07:20:00Z+0000,64.1
2025-05-15T07:30:00Z+0000,61.8
2025-05-15T07:40:00Z+0000,61.8
2025-05-15T07:50:00Z+0000,61.3
2025-05-15T08:00:00Z+0000,59.4
2025-05-15T08:10:00Z+0000,58.7
2025-05-15T08:20:00Z+0000,57.7
2025-05-15T08:30:00Z+0000,58.8
2025-05-15T08:40:00Z+0000,59.0
2025-05-15T08:50:00Z+0000,57.6
2025-05-15T09:00:00Z+0000,57.6
2025-05-15T09:10:00Z+0000,57.5
2025-05-15T09:20:00Z+0000,55.6
2025-05-15T09:30:00Z+0000,56.0
