datetime,values
2025-05-14T13:10:00Z+0000,72.1
2025-05-14T13:20:00Z+0000,70.8
2025-05-14T13:30:00Z+0000,66.5
2025-05-14T13:40:00Z+0000,66.0
2025-05-14T13:50:00Z+0000,65.7
2025-05-14T14:00:00Z+0000,55.2
2025-05-14T14:10:00Z+0000,55.2
2025-05-14T14:20:00Z+0000,55.5
2025-05-14T14:30:00Z+0000,53.2
2025-05-14T14:40:00Z+0000,46.9
2025-05-14T14:50:00Z+0000,39.3
2025-05-14T15:00:00Z+0000,46.4
2025-05-14T15:10:00Z+0000,41.6
2025-05-14T15:20:00Z+0000,42.2
2025-05-14T15:30:00Z+0000,48.8
2025-05-14T15:40:00Z+0000,58.9
2025-05-14T15:50:00Z+0000,61.4
2025-05-14T16:00:00Z+0000,57.4
2025-05-14T16:10:00Z+0000,59.4
2025-05-14T16:20:00Z+0000,57.9
2025-05-14T16:30:00Z+0000,52.6
2025-05-14T16:40:00Z+0000,51.2
2025-05-14T16:50:00Z+0000,49.1
2025-05-14T17:00:00Z+0000,64.5
2025-05-14T17:10:00Z+0000,66.3
2025-05-14T17:20:00Z+0000,59.4
2025-05-14T17:30:00Z+0000,56.2
2025-05-14T17:40:00Z+0000,55.0
2025-05-14T17:50:00Z+0000,56.8
2025-05-14T18:00:00Z+0000,50.9
2025-05-14T18:10:00Z+0000,51.0
2025-05-14T18:20:00Z+0000,51.4
2025-05-14T18:30:00Z+0000,52.9
2025-05-14T18:40:00Z+0000,53.4
2025-05-14T18:50:00Z+0000,55.1
2025-05-14T19:00:00Z+0000,55.6
2025-05-14T19:10:00Z+0000,54.5
2025-05-14T19:20:00Z+0000,52.9
2025-05-14T19:30:00Z+0000,53.9
2025-05-14T19:40:00Z+0000,52.0
2025-05-14T19:50:00Z+0000,53.1
2025-05-14T20:00:00Z+0000,49.5
2025-05-14T20:10:00Z+0000,55.8
2025-05-14T20:20:00Z+0000,55.2
2025-05-14T20:30:00Z+0000,54.3
2025-05-14T20:40:00Z+0000,53.7
2025-05-14T20:50:00Z+0000,52.9
2025-05-14T21:00:00Z+0000,52.6
2025-05-14T21:10:00Z+0000,51.4
2025-05-14T21:20:00Z+0000,52.4
2025-05-14T21:30:00Z+0000,56.9
2025-05-14T21:40:00Z+0000,54.7
2025-05-14T21:50:00Z+0000,51.6
2025-05-14T22:00:00Z+0000,50.4
2025-05-14T22:10:00Z+0000,51.3
2025-05-14T22:20:00Z+0000,60.0
2025-05-14T22:30:00Z+0000,58.0
2025-05-14T22:40:00Z+0000,59.5
2025-05-14T22:50:00Z+0000,58.6
2025-05-14T23:00:00Z+0000,64.7
2025-05-14T23:10:00Z+0000,60.8
2025-05-14T23:20:00Z+0000,55.8
2025-05-14T23:30:00Z+0000,54.1
2025-05-14T23:40:00Z+0000,54.0
2025-05-14T23:50:00Z+0000,53.9
2025-05-15T00:00:00Z+0000,54.4
2025-05-15T00:10:00Z+0000,57.0
2025-05-15T00:20:00Z+0000,56.0
2025-05-15T00:30:00Z+0000,66.8
2025-05-15T00:40:00Z+0000,90.7
2025-05-15T00:50:00Z+0000,87.6
2025-05-15T01:00:00Z+0000,80.9
2025-05-15T01:10:00Z+0000,89.2
2025-05-15T01:20:00Z+0000,86.8
2025-05-15T01:30:00Z+0000,88.4
2025-05-15T01:40:00Z+0000,95.7
2025-05-15T01:50:00Z+0000,97.7
2025-05-15T02:00:00Z+0000,96.6
2025-05-15T02:10:00Z+0000,95.5
2025-05-15T02:20:00Z+0000,93.0
2025-05-15T02:30:00Z+0000,84.0
2025-05-15T02:40:00Z+0000,72.8
2025-05-15T02:50:00Z+0000,61.6
2025-05-15T03:00:00Z+0000,55.3
2025-05-15T03:10:00Z+0000,53.5
2025-05-15T03:20:00Z+0000,58.7
2025-05-15T03:30:00Z+0000,55.0
2025-05-15T03:40:00Z+0000,48.4
2025-05-15T03:50:00Z+0000,47.2
2025-05-15T04:00:00Z+0000,49.5
2025-05-15T04:10:00Z+0000,48.3
2025-05-15T04:20:00Z+0000,44.7
2025-05-15T04:30:00Z+0000,43.7
2025-05-15T04:40:00Z+0000,43.5
2025-05-15T04:50:00Z+0000,42.9
2025-05-15T05:00:00Z+0000,43.8
2025-05-15T05:10:00Z+0000,43.4
2025-05-15T05:20:00Z+0000,41.4
2025-05-15T05:30:00Z+0000,42.7
2025-05-15T05:40:00Z+0000,44.8
2025-05-15T05:50:00Z+0000,44.7
2025-05-15T06:00:00Z+0000,45.7
2025-05-15T06:10:00Z+0000,47.9
2025-05-15T06:20:00Z+0000,46.5
2025-05-15T06:30:00Z+0000,45.2
2025-05-15T06:40:00Z+0000,44.3
2025-05-15T06:50:00Z+0000,44.1
2025-05-15T07:00:00Z+0000,42.0
2025-05-15T07:10:00Z+0000,44.5
2025-05-15T07:20:00Z+0000,44.8
2025-05-15T07:30:00Z+0000,41.6
2025-05-15T07:40:00Z+0000,43.3
2025-05-15T07:50:00Z+0000,43.5
2025-05-15T08:00:00Z+0000,42.1
2025-05-15T08:10:00Z+0000,41.5
2025-05-15T08:20:00Z+0000,40.5
2025-05-15T08:30:00Z+0000,40.9
2025-05-15T08:40:00Z+0000,41.7
2025-05-15T08:50:00Z+0000,42.3
2025-05-15T09:00:00Z+0000,40.6
2025-05-15T09:10:00Z+0000,40.9
2025-05-15T09:20:00Z+0000,41.2
2025-05-15T09:30:00Z+0000,41.0
